station_id,station_name,date,latitude,longitude,water_temp_c,ph,dissolved_oxygen_mg_l,total_nitrogen_mg_l,total_phosphorus_mg_l,chlorophyll_a_ug_l,secchi_depth_m
WQ005,Assiniboine River,2021-10-12,49.884,-97.21,4.7,7.8,9.1,0.67,0.03,8.8,2.1
WQ006,Lake Manitoba,2021-10-12,50.85,-98.79,4.3,8.6,9.0,0.47,0.05,2.7,2.2
WQ007,Shoal Lake,2021-10-12,49.67,-95.35,2.2,7.6,9.4,0.41,0.028,19.2,4.4
WQ008,Netley Marsh,2021-10-12,50.32,-96.81,8.8,8.0,8.4,0.97,0.029,3.6,1.8
WQ001,Lake Winnipeg North,2021-10-19,52.1234,-96.8765,5.8,8.1,10.5,0.62,0.046,0.5,2.4
WQ002,Lake Winnipeg South,2021-10-19,50.5432,-96.5432,3.4,8.2,9.3,0.5,0.052,12.3,2.4
WQ003,Red River - Selkirk,2021-10-19,50.1432,-96.8621,7.6,7.3,8.7,0.72,0.023,0.5,2.5
WQ004,Red River - Winnipeg,2021-10-19,49.8951,-97.1384,2.0,7.9,9.8,0.73,0.038,8.1,1.9
WQ005,Assiniboine River,2021-10-19,49.884,-97.21,6.3,8.5,7.6,0.54,0.068,0.5,2.0
WQ006,Lake Manitoba,2021-10-19,50.85,-98.79,4.3,8.4,11.8,0.76,0.061,6.7,3.8
WQ007,Shoal Lake,2021-10-19,49.67,-95.35,4.0,8.1,9.7,0.41,0.024,0.5,3.7
WQ008,Netley Marsh,2021-10-19,50.32,-96.81,7.9,7.6,11.3,0.92,0.046,8.1,2.4
WQ001,Lake Winnipeg North,2021-10-26,52.1234,-96.8765,9.3,8.4,8.8,0.47,0.078,3.7,2.3
WQ002,Lake Winnipeg South,2021-10-26,50.5432,-96.5432,4.3,8.1,11.7,0.52,0.005,2.2,1.9
WQ003,Red River - Selkirk,2021-10-26,50.1432,-96.8621,2.7,7.6,8.6,0.36,0.069,0.5,2.3
WQ004,Red River - Winnipeg,2021-10-26,49.8951,-97.1384,6.9,8.0,10.6,1.1,0.062,2.1,1.7
WQ005,Assiniboine River,2021-10-26,49.884,-97.21,6.6,8.2,8.9,0.69,0.049,0.5,2.9
WQ006,Lake Manitoba,2021-10-26,50.85,-98.79,6.1,7.9,8.7,0.68,0.046,15.1,3.2
WQ007,Shoal Lake,2021-10-26,49.67,-95.35,4.4,7.9,10.1,0.74,0.027,2.9,2.9
WQ008,Netley Marsh,2021-10-26,50.32,-96.81,1.9,7.7,9.8,0.68,0.016,10.9,3.4
WQ001,Lake Winnipeg North,2021-11-02,52.1234,-96.8765,8.2,8.0,10.9,1.17,0.061,10.8,2.6
WQ002,Lake Winnipeg South,2021-11-02,50.5432,-96.5432,3.0,8.2,10.7,1.0,0.072,5.8,2.3
WQ003,Red River - Selkirk,2021-11-02,50.1432,-96.8621,6.4,8.1,8.8,1.08,0.007,10.6,3.2
WQ004,Red River - Winnipeg,2021-11-02,49.8951,-97.1384,4.0,8.4,9.4,0.89,0.021,0.5,2.9
WQ005,Assiniboine River,2021-11-02,49.884,-97.21,3.2,7.8,11.4,0.78,0.037,4.2,3.7
WQ006,Lake Manitoba,2021-11-02,50.85,-98.79,6.2,8.1,11.0,0.63,0.086,11.5,2.2
WQ007,Shoal Lake,2021-11-02,49.67,-95.35,4.4,8.4,11.4,1.1,0.064,6.7,1.2
WQ008,Netley Marsh,2021-11-02,50.32,-96.81,6.9,8.0,10.4,0.79,0.071,2.9,1.6
WQ001,Lake Winnipeg North,2021-11-09,52.1234,-96.8765,6.9,8.3,12.3,0.79,0.057,9.5,1.7
WQ002,Lake Winnipeg South,2021-11-09,50.5432,-96.5432,0.9,7.9,9.0,1.33,0.101,4.0,2.6
WQ003,Red River - Selkirk,2021-11-09,50.1432,-96.8621,3.4,8.0,10.5,0.9,0.043,4.4,2.0
WQ004,Red River - Winnipeg,2021-11-09,49.8951,-97.1384,2.5,8.0,11.0,0.95,0.04,9.9,2.5
WQ005,Assiniboine River,2021-11-09,49.884,-97.21,5.9,8.0,12.7,1.22,0.065,12.2,2.0
WQ006,Lake Manitoba,2021-11-09,50.85,-98.79,7.5,7.7,10.1,0.62,0.012,0.5,2.2
WQ007,Shoal Lake,2021-11-09,49.67,-95.35,5.0,8.0,11.4,0.7,0.031,11.8,3.5
WQ008,Netley Marsh,2021-11-09,50.32,-96.81,3.5,7.6,8.4,0.64,0.052,11.0,2.6
WQ001,Lake Winnipeg North,2021-11-16,52.1234,-96.8765,4.6,8.2,8.2,1.14,0.08,7.6,3.7
WQ002,Lake Winnipeg South,2021-11-16,50.5432,-96.5432,3.5,8.1,12.1,0.75,0.038,13.9,2.4
WQ003,Red River - Selkirk,2021-11-16,50.1432,-96.8621,2.4,8.1,6.8,1.11,0.077,0.5,2.0
WQ004,Red River - Winnipeg,2021-11-16,49.8951,-97.1384,7.7,8.4,9.5,0.75,0.058,12.1,3.1
WQ005,Assiniboine River,2021-11-16,49.884,-97.21,5.1,8.0,12.3,0.97,0.028,3.1,3.9
WQ006,Lake Manitoba,2021-11-16,50.85,-98.79,0.4,7.8,10.8,0.76,0.027,0.5,2.2
WQ007,Shoal Lake,2021-11-16,49.67,-95.35,6.4,7.8,8.3,1.03,0.078,0.6,2.2
WQ008,Netley Marsh,2021-11-16,50.32,-96.81,1.0,8.1,8.9,0.75,0.005,9.6,1.0
WQ001,Lake Winnipeg North,2021-11-23,52.1234,-96.8765,1.3,8.0,7.0,0.32,0.031,0.5,1.9
WQ002,Lake Winnipeg South,2021-11-23,50.5432,-96.5432,3.8,8.6,11.3,0.1,0.046,0.7,2.9
WQ003,Red River - Selkirk,2021-11-23,50.1432,-96.8621,3.3,8.2,11.0,0.68,0.017,2.9,3.0
WQ004,Red River - Winnipeg,2021-11-23,49.8951,-97.1384,5.1,8.0,11.0,0.77,0.024,5.9,3.2
WQ005,Assiniboine River,2021-11-23,49.884,-97.21,6.6,7.9,10.2,0.73,0.023,6.6,1.8
WQ006,Lake Manitoba,2021-11-23,50.85,-98.79,4.1,7.9,9.1,0.78,0.052,7.5,2.2
WQ007,Shoal Lake,2021-11-23,49.67,-95.35,3.4,8.2,9.4,0.81,0.038,4.7,3.2
WQ008,Netley Marsh,2021-11-23,50.32,-96.81,5.6,8.3,11.8,0.85,0.07,3.4,3.3
WQ001,Lake Winnipeg North,2021-11-30,52.1234,-96.8765,5.5,8.6,11.3,1.0,0.056,2.5,2.0
WQ002,Lake Winnipeg South,2021-11-30,50.5432,-96.5432,5.7,7.7,12.3,0.86,0.062,9.8,2.7
WQ003,Red River - Selkirk,2021-11-30,50.1432,-96.8621,3.8,7.5,10.5,0.97,0.021,6.0,2.4
WQ004,Red River - Winnipeg,2021-11-30,49.8951,-97.1384,6.1,7.6,9.2,0.74,0.033,5.9,0.9
WQ005,Assiniboine River,2021-11-30,49.884,-97.21,-0.5,8.1,10.8,0.55,0.057,6.5,3.0
WQ006,Lake Manitoba,2021-11-30,50.85,-98.79,4.2,7.6,10.0,0.84,0.08,0.5,4.3
WQ007,Shoal Lake,2021-11-30,49.67,-95.35,3.8,7.8,9.6,1.14,0.051,1.2,3.1
WQ008,Netley Marsh,2021-11-30,50.32,-96.81,6.0,8.1,12.6,1.43,0.005,5.2,4.0
WQ001,Lake Winnipeg North,2021-12-07,52.1234,-96.8765,5.0,8.5,10.9,0.37,0.037,5.0,3.6
WQ002,Lake Winnipeg South,2021-12-07,50.5432,-96.5432,3.9,8.0,9.2,0.86,0.054,16.5,2.4
WQ003,Red River - Selkirk,2021-12-07,50.1432,-96.8621,1.5,8.3,10.4,0.85,0.036,7.4,2.1
WQ004,Red River - Winnipeg,2021-12-07,49.8951,-97.1384,2.9,7.9,11.5,0.37,0.048,3.7,3.1
WQ005,Assiniboine River,2021-12-07,49.884,-97.21,3.6,8.4,8.9,0.93,0.056,5.4,3.8
WQ006,Lake Manitoba,2021-12-07,50.85,-98.79,5.1,8.2,11.6,0.92,0.045,9.8,4.3
WQ007,Shoal Lake,2021-12-07,49.67,-95.35,2.9,8.3,10.2,0.83,0.012,1.8,1.9
WQ008,Netley Marsh,2021-12-07,50.32,-96.81,6.9,7.8,12.0,0.52,0.047,3.0,2.1
WQ001,Lake Winnipeg North,2021-12-14,52.1234,-96.8765,0.9,8.5,11.7,1.16,0.069,9.6,3.5
WQ002,Lake Winnipeg South,2021-12-14,50.5432,-96.5432,2.5,8.3,12.2,0.91,0.046,0.6,2.3
WQ003,Red River - Selkirk,2021-12-14,50.1432,-96.8621,3.1,7.2,10.7,1.26,0.063,5.9,1.9
WQ004,Red River - Winnipeg,2021-12-14,49.8951,-97.1384,3.5,8.5,7.9,1.48,0.02,9.3,2.0
WQ005,Assiniboine River,2021-12-14,49.884,-97.21,3.1,7.5,11.4,0.93,0.072,2.5,3.6
WQ006,Lake Manitoba,2021-12-14,50.85,-98.79,4.4,8.0,9.3,1.17,0.057,7.1,1.3
WQ007,Shoal Lake,2021-12-14,49.67,-95.35,3.9,7.8,8.8,0.24,0.062,4.5,2.5
WQ008,Netley Marsh,2021-12-14,50.32,-96.81,2.0,8.2,8.5,0.77,0.063,6.9,3.0
WQ001,Lake Winnipeg North,2021-12-21,52.1234,-96.8765,2.6,7.5,10.4,0.48,0.044,0.5,2.3
WQ002,Lake Winnipeg South,2021-12-21,50.5432,-96.5432,5.3,8.0,8.2,0.84,0.055,5.1,2.7
WQ003,Red River - Selkirk,2021-12-21,50.1432,-96.8621,6.5,8.6,11.1,0.69,0.057,0.5,2.5
WQ004,Red River - Winnipeg,2021-12-21,49.8951,-97.1384,7.7,8.1,10.0,0.56,0.072,3.6,2.7
WQ005,Assiniboine River,2021-12-21,49.884,-97.21,3.3,7.7,9.7,0.5,0.036,2.1,3.9
WQ006,Lake Manitoba,2021-12-21,50.85,-98.79,5.3,8.2,9.1,0.98,0.047,11.1,2.3
WQ007,Shoal Lake,2021-12-21,49.67,-95.35,7.4,8.0,10.1,0.66,0.049,0.5,1.6
WQ008,Netley Marsh,2021-12-21,50.32,-96.81,0.7,7.8,8.6,0.89,0.037,4.2,3.5
WQ001,Lake Winnipeg North,2021-12-28,52.1234,-96.8765,5.2,7.6,10.6,0.98,0.047,0.5,2.8
WQ002,Lake Winnipeg South,2021-12-28,50.5432,-96.5432,3.5,8.2,10.9,0.93,0.04,0.5,2.6
WQ003,Red River - Selkirk,2021-12-28,50.1432,-96.8621,3.8,8.1,10.5,0.96,0.028,9.2,2.8
WQ004,Red River - Winnipeg,2021-12-28,49.8951,-97.1384,4.3,8.1,13.3,0.94,0.048,0.5,2.3
WQ005,Assiniboine River,2021-12-28,49.884,-97.21,5.0,7.7,9.8,0.84,0.066,0.5,2.4
WQ006,Lake Manitoba,2021-12-28,50.85,-98.79,3.5,8.1,10.6,1.06,0.072,18.0,2.7
WQ007,Shoal Lake,2021-12-28,49.67,-95.35,4.9,8.1,9.9,0.53,0.046,1.8,1.5
WQ008,Netley Marsh,2021-12-28,50.32,-96.81,4.3,7.9,10.3,0.71,0.06,12.2,2.9
WQ001,Lake Winnipeg North,2022-01-04,52.1234,-96.8765,3.3,8.0,10.3,0.68,0.043,10.7,2.7
WQ002,Lake Winnipeg South,2022-01-04,50.5432,-96.5432,3.1,8.2,9.8,0.65,0.055,3.0,2.0
WQ003,Red River - Selkirk,2022-01-04,50.1432,-96.8621,5.4,7.9,12.1,0.43,0.059,7.0,2.8
WQ004,Red River - Winnipeg,2022-01-04,49.8951,-97.1384,4.6,8.4,9.6,0.69,0.043,15.0,1.7
WQ005,Assiniboine River,2022-01-04,49.884,-97.21,6.2,7.9,10.8,1.13,0.026,0.6,3.2
WQ006,Lake Manitoba,2022-01-04,50.85,-98.79,6.4,7.9,12.6,0.72,0.058,11.4,1.9
WQ007,Shoal Lake,2022-01-04,49.67,-95.35,7.3,7.9,9.9,0.68,0.097,5.2,3.2
WQ008,Netley Marsh,2022-01-04,50.32,-96.81,6.3,8.0,11.3,0.71,0.015,3.2,2.5
WQ001,Lake Winnipeg North,2022-01-11,52.1234,-96.8765,-0.5,7.7,9.9,0.93,0.063,4.9,2.0
WQ002,Lake Winnipeg South,2022-01-11,50.5432,-96.5432,5.2,7.7,11.1,0.34,0.068,0.5,3.7
WQ003,Red River - Selkirk,2022-01-11,50.1432,-96.8621,3.1,7.9,8.5,0.97,0.026,3.7,2.8
WQ004,Red River - Winnipeg,2022-01-11,49.8951,-97.1384,2.2,7.8,9.2,0.39,0.036,4.9,1.3
WQ005,Assiniboine River,2022-01-11,49.884,-97.21,4.0,8.1,10.3,0.8,0.005,0.5,2.7
WQ006,Lake Manitoba,2022-01-11,50.85,-98.79,3.7,7.8,12.4,1.17,0.023,4.2,2.9
WQ007,Shoal Lake,2022-01-11,49.67,-95.35,7.2,7.5,11.0,0.68,0.053,3.5,3.8
WQ008,Netley Marsh,2022-01-11,50.32,-96.81,7.9,8.0,8.6,1.57,0.059,0.5,3.4
WQ001,Lake Winnipeg North,2022-01-18,52.1234,-96.8765,3.6,8.0,11.6,0.28,0.069,5.9,2.8
WQ002,Lake Winnipeg South,2022-01-18,50.5432,-96.5432,4.4,7.6,8.8,0.91,0.06,4.7,1.2
WQ003,Red River - Selkirk,2022-01-18,50.1432,-96.8621,3.5,7.9,8.8,0.94,0.056,0.5,2.4
WQ004,Red River - Winnipeg,2022-01-18,49.8951,-97.1384,5.1,8.2,9.7,0.8,0.026,14.4,2.6
WQ005,Assiniboine River,2022-01-18,49.884,-97.21,2.3,7.5,7.3,0.61,0.071,2.1,2.3
WQ006,Lake Manitoba,2022-01-18,50.85,-98.79,2.0,8.5,13.4,0.1,0.043,7.4,2.9
WQ007,Shoal Lake,2022-01-18,49.67,-95.35,3.0,8.0,11.0,1.25,0.014,1.5,2.9
WQ008,Netley Marsh,2022-01-18,50.32,-96.81,1.9,7.9,12.0,0.88,0.039,7.4,1.4
WQ001,Lake Winnipeg North,2022-01-25,52.1234,-96.8765,4.3,8.2,11.8,0.99,0.053,4.0,2.3
WQ002,Lake Winnipeg South,2022-01-25,50.5432,-96.5432,6.4,8.5,10.8,0.81,0.033,0.5,2.1
WQ003,Red River - Selkirk,2022-01-25,50.1432,-96.8621,5.6,8.1,11.9,0.74,0.017,1.6,3.2
WQ004,Red River - Winnipeg,2022-01-25,49.8951,-97.1384,4.5,8.1,9.9,0.65,0.063,2.4,2.8
WQ005,Assiniboine River,2022-01-25,49.884,-97.21,4.0,7.6,12.3,0.72,0.067,7.9,2.5
WQ006,Lake Manitoba,2022-01-25,50.85,-98.79,3.1,8.2,9.2,0.55,0.04,0.5,1.7
WQ007,Shoal Lake,2022-01-25,49.67,-95.35,3.7,8.3,7.0,0.94,0.077,9.4,3.6
WQ008,Netley Marsh,2022-01-25,50.32,-96.81,1.6,7.8,7.9,1.21,0.094,0.5,2.4
WQ001,Lake Winnipeg North,2022-02-01,52.1234,-96.8765,1.3,7.5,8.6,1.24,0.04,9.0,3.0
WQ002,Lake Winnipeg South,2022-02-01,50.5432,-96.5432,2.3,8.5,8.4,0.64,0.059,3.5,2.3
WQ003,Red River - Selkirk,2022-02-01,50.1432,-96.8621,5.6,8.4,7.3,0.81,0.075,12.9,0.5
WQ004,Red River - Winnipeg,2022-02-01,49.8951,-97.1384,2.5,8.1,9.4,1.02,0.06,7.7,2.3
WQ005,Assiniboine River,2022-02-01,49.884,-97.21,3.6,8.4,10.8,0.9,0.052,1.2,1.9
WQ006,Lake Manitoba,2022-02-01,50.85,-98.79,4.3,8.4,8.5,0.9,0.058,3.7,2.4
WQ007,Shoal Lake,2022-02-01,49.67,-95.35,5.3,7.9,12.1,0.28,0.063,8.5,3.6
WQ008,Netley Marsh,2022-02-01,50.32,-96.81,-0.1,7.8,11.6,0.57,0.049,10.4,1.6
WQ001,Lake Winnipeg North,2022-02-08,52.1234,-96.8765,1.9,7.8,9.9,0.58,0.051,4.4,2.9
WQ002,Lake Winnipeg South,2022-02-08,50.5432,-96.5432,2.7,8.3,11.3,1.07,0.059,2.8,2.6
WQ003,Red River - Selkirk,2022-02-08,50.1432,-96.8621,1.2,8.2,11.4,0.6,0.078,9.2,4.1
WQ004,Red River - Winnipeg,2022-02-08,49.8951,-97.1384,1.8,8.1,9.0,0.68,0.065,10.8,2.5
WQ005,Assiniboine River,2022-02-08,49.884,-97.21,3.3,7.8,9.9,0.88,0.063,9.7,2.1
WQ006,Lake Manitoba,2022-02-08,50.85,-98.79,2.6,8.5,10.4,0.29,0.082,1.6,3.1
WQ007,Shoal Lake,2022-02-08,49.67,-95.35,3.3,8.1,12.5,0.25,0.044,1.4,2.3
WQ008,Netley Marsh,2022-02-08,50.32,-96.81,3.4,8.4,10.6,0.66,0.08,9.2,1.8
WQ001,Lake Winnipeg North,2022-02-15,52.1234,-96.8765,3.3,7.9,10.3,0.68,0.065,2.3,2.5
WQ002,Lake Winnipeg South,2022-02-15,50.5432,-96.5432,2.8,7.9,11.3,0.35,0.055,9.1,3.5
WQ003,Red River - Selkirk,2022-02-15,50.1432,-96.8621,2.1,8.5,9.8,0.83,0.056,0.5,3.5
WQ004,Red River - Winnipeg,2022-02-15,49.8951,-97.1384,5.4,7.9,9.1,1.51,0.046,4.6,1.2
WQ005,Assiniboine River,2022-02-15,49.884,-97.21,3.5,8.3,9.2,0.84,0.056,3.2,3.3
WQ006,Lake Manitoba,2022-02-15,50.85,-98.79,3.6,8.1,10.0,0.26,0.062,8.8,3.1
WQ007,Shoal Lake,2022-02-15,49.67,-95.35,4.9,8.1,10.8,1.62,0.028,8.0,2.9
WQ008,Netley Marsh,2022-02-15,50.32,-96.81,5.7,7.7,13.0,1.19,0.045,14.1,2.6
WQ001,Lake Winnipeg North,2022-02-22,52.1234,-96.8765,8.2,8.2,7.0,0.79,0.041,0.5,1.7
WQ002,Lake Winnipeg South,2022-02-22,50.5432,-96.5432,4.6,7.9,11.5,0.29,0.045,7.4,2.8
WQ003,Red River - Selkirk,2022-02-22,50.1432,-96.8621,2.9,8.2,8.4,0.59,0.022,11.5,2.2
WQ004,Red River - Winnipeg,2022-02-22,49.8951,-97.1384,2.0,8.0,12.0,1.33,0.032,14.1,2.5
WQ005,Assiniboine River,2022-02-22,49.884,-97.21,6.3,8.4,8.8,0.59,0.017,5.2,2.8
WQ006,Lake Manitoba,2022-02-22,50.85,-98.79,3.6,7.7,10.7,1.04,0.053,1.9,2.8
WQ007,Shoal Lake,2022-02-22,49.67,-95.35,2.1,8.2,10.6,1.12,0.087,14.2,3.2
WQ008,Netley Marsh,2022-02-22,50.32,-96.81,2.9,8.3,7.9,0.8,0.048,2.5,2.9
WQ001,Lake Winnipeg North,2022-03-01,52.1234,-96.8765,3.1,8.7,9.7,1.37,0.056,0.5,2.6
WQ002,Lake Winnipeg South,2022-03-01,50.5432,-96.5432,8.3,8.1,10.1,0.97,0.066,8.8,1.1
WQ003,Red River - Selkirk,2022-03-01,50.1432,-96.8621,2.5,7.9,14,0.56,0.053,18.5,2.9
WQ004,Red River - Winnipeg,2022-03-01,49.8951,-97.1384,6.7,8.4,7.6,0.66,0.045,0.5,0.8
WQ005,Assiniboine River,2022-03-01,49.884,-97.21,6.0,8.7,8.4,0.77,0.079,10.3,1.4
WQ006,Lake Manitoba,2022-03-01,50.85,-98.79,3.9,8.2,7.2,0.64,0.039,0.5,1.9
WQ007,Shoal Lake,2022-03-01,49.67,-95.35,4.3,8.2,8.0,0.96,0.046,4.3,2.0
WQ008,Netley Marsh,2022-03-01,50.32,-96.81,-0.3,8.4,10.7,0.79,0.039,0.5,2.8
WQ001,Lake Winnipeg North,2022-03-08,52.1234,-96.8765,3.1,8.3,11.0,0.65,0.035,4.2,2.8
WQ002,Lake Winnipeg South,2022-03-08,50.5432,-96.5432,0.6,8.2,7.8,0.69,0.096,0.5,1.7
WQ003,Red River - Selkirk,2022-03-08,50.1432,-96.8621,3.2,8.0,8.0,0.9,0.063,7.5,2.8
WQ004,Red River - Winnipeg,2022-03-08,49.8951,-97.1384,3.5,7.8,10.1,0.96,0.033,3.9,2.5
WQ005,Assiniboine River,2022-03-08,49.884,-97.21,8.5,8.4,12.0,1.01,0.038,8.1,3.7
WQ006,Lake Manitoba,2022-03-08,50.85,-98.79,2.0,8.1,10.2,0.97,0.073,4.0,2.4
WQ007,Shoal Lake,2022-03-08,49.67,-95.35,10.3,8.0,7.9,0.84,0.039,4.2,2.4
WQ008,Netley Marsh,2022-03-08,50.32,-96.81,-0.6,8.1,10.3,1.16,0.053,10.8,3.8
WQ001,Lake Winnipeg North,2022-03-15,52.1234,-96.8765,5.1,8.2,9.5,0.99,0.043,0.5,2.4
WQ002,Lake Winnipeg South,2022-03-15,50.5432,-96.5432,6.3,8.4,9.6,0.56,0.045,4.8,1.6
WQ003,Red River - Selkirk,2022-03-15,50.1432,-96.8621,2.0,8.1,10.3,0.97,0.034,0.5,2.3
WQ004,Red River - Winnipeg,2022-03-15,49.8951,-97.1384,6.0,7.7,8.7,0.6,0.083,10.5,2.2
WQ005,Assiniboine River,2022-03-15,49.884,-97.21,5.6,7.9,9.9,0.25,0.03,0.5,1.6
WQ006,Lake Manitoba,2022-03-15,50.85,-98.79,5.1,7.8,11.5,0.97,0.055,10.8,2.7
WQ007,Shoal Lake,2022-03-15,49.67,-95.35,2.6,8.0,11.0,0.42,0.068,4.0,3.0
WQ008,Netley Marsh,2022-03-15,50.32,-96.81,4.2,7.9,12.4,0.73,0.056,2.3,1.9
WQ001,Lake Winnipeg North,2022-03-22,52.1234,-96.8765,4.2,7.9,9.9,0.84,0.039,9.9,3.0
WQ002,Lake Winnipeg South,2022-03-22,50.5432,-96.5432,-0.1,7.8,9.4,0.51,0.035,8.2,2.9
WQ003,Red River - Selkirk,2022-03-22,50.1432,-96.8621,0.8,7.7,10.4,0.71,0.066,1.7,2.5
WQ004,Red River - Winnipeg,2022-03-22,49.8951,-97.1384,2.3,8.0,10.9,0.91,0.028,10.2,2.4
WQ005,Assiniboine River,2022-03-22,49.884,-97.21,4.9,8.2,9.3,1.06,0.035,3.1,1.5
WQ006,Lake Manitoba,2022-03-22,50.85,-98.79,0.9,8.8,9.8,0.68,0.088,0.5,3.5
WQ007,Shoal Lake,2022-03-22,49.67,-95.35,4.5,8.1,9.7,0.71,0.08,10.1,2.4
WQ008,Netley Marsh,2022-03-22,50.32,-96.81,2.4,8.1,8.5,0.56,0.044,1.2,2.0
WQ001,Lake Winnipeg North,2022-03-29,52.1234,-96.8765,3.3,7.8,12.3,0.16,0.064,8.3,2.4
WQ002,Lake Winnipeg South,2022-03-29,50.5432,-96.5432,3.7,8.1,10.1,1.01,0.061,3.0,1.7
WQ003,Red River - Selkirk,2022-03-29,50.1432,-96.8621,4.6,8.3,11.2,0.63,0.1,0.5,4.0
WQ004,Red River - Winnipeg,2022-03-29,49.8951,-97.1384,2.4,8.1,12.6,1.36,0.081,9.0,2.8
WQ005,Assiniboine River,2022-03-29,49.884,-97.21,1.2,7.7,9.9,0.98,0.064,9.2,3.6
WQ006,Lake Manitoba,2022-03-29,50.85,-98.79,6.8,8.1,6.9,1.1,0.046,2.6,2.6
WQ007,Shoal Lake,2022-03-29,49.67,-95.35,1.4,8.0,7.8,0.1,0.036,12.3,2.6
WQ008,Netley Marsh,2022-03-29,50.32,-96.81,5.5,8.1,10.6,0.23,0.035,0.6,1.4
WQ001,Lake Winnipeg North,2022-04-05,52.1234,-96.8765,4.2,8.2,10.5,0.78,0.064,5.3,2.7
WQ002,Lake Winnipeg South,2022-04-05,50.5432,-96.5432,2.8,8.3,10.6,0.49,0.037,10.3,1.4
WQ003,Red River - Selkirk,2022-04-05,50.1432,-96.8621,3.2,8.4,11.0,1.09,0.062,3.2,1.1
WQ004,Red River - Winnipeg,2022-04-05,49.8951,-97.1384,8.1,8.3,8.7,0.84,0.037,4.5,3.0
WQ005,Assiniboine River,2022-04-05,49.884,-97.21,2.6,8.7,9.5,0.66,0.074,0.5,2.6
WQ006,Lake Manitoba,2022-04-05,50.85,-98.79,8.2,8.1,10.3,0.63,0.031,3.9,4.3
WQ007,Shoal Lake,2022-04-05,49.67,-95.35,5.8,8.3,11.0,1.09,0.043,4.9,2.4
WQ008,Netley Marsh,2022-04-05,50.32,-96.81,4.9,7.8,8.0,0.58,0.058,0.5,3.1
WQ001,Lake Winnipeg North,2022-04-12,52.1234,-96.8765,1.7,8.0,7.9,0.98,0.019,0.5,2.6
WQ002,Lake Winnipeg South,2022-04-12,50.5432,-96.5432,4.6,8.3,10.3,0.93,0.054,6.0,3.6
WQ003,Red River - Selkirk,2022-04-12,50.1432,-96.8621,3.6,7.8,12.0,1.09,0.061,2.3,2.9
WQ004,Red River - Winnipeg,2022-04-12,49.8951,-97.1384,7.4,8.0,11.0,0.4,0.031,9.9,3.0
WQ005,Assiniboine River,2022-04-12,49.884,-97.21,3.3,7.8,8.9,1.41,0.051,9.3,3.0
WQ006,Lake Manitoba,2022-04-12,50.85,-98.79,4.5,8.2,9.5,1.14,0.052,3.4,2.9
WQ007,Shoal Lake,2022-04-12,49.67,-95.35,3.9,8.2,8.7,0.27,0.006,0.5,1.7
WQ008,Netley Marsh,2022-04-12,50.32,-96.81,2.8,8.1,10.7,0.96,0.027,14.5,2.4
WQ001,Lake Winnipeg North,2022-04-19,52.1234,-96.8765,2.8,8.1,10.4,0.91,0.039,12.7,1.3
WQ002,Lake Winnipeg South,2022-04-19,50.5432,-96.5432,5.0,8.3,9.9,0.52,0.052,9.6,2.6
WQ003,Red River - Selkirk,2022-04-19,50.1432,-96.8621,3.0,7.5,10.5,0.22,0.072,1.1,3.4
WQ004,Red River - Winnipeg,2022-04-19,49.8951,-97.1384,6.0,8.1,9.7,1.39,0.045,3.5,2.1
WQ005,Assiniboine River,2022-04-19,49.884,-97.21,2.5,8.1,9.8,0.1,0.029,11.4,3.2
WQ006,Lake Manitoba,2022-04-19,50.85,-98.79,8.7,7.6,7.0,1.12,0.029,9.4,2.0
WQ007,Shoal Lake,2022-04-19,49.67,-95.35,6.4,8.0,9.8,1.25,0.065,1.8,0.3
WQ008,Netley Marsh,2022-04-19,50.32,-96.81,7.2,8.1,10.4,0.53,0.048,0.9,1.9
WQ001,Lake Winnipeg North,2022-04-26,52.1234,-96.8765,-1,8.3,10.3,0.56,0.073,3.9,2.1
WQ002,Lake Winnipeg South,2022-04-26,50.5432,-96.5432,1.9,8.6,13.2,0.48,0.029,3.6,3.1
WQ003,Red River - Selkirk,2022-04-26,50.1432,-96.8621,4.1,8.0,11.2,0.86,0.044,4.1,2.2
WQ004,Red River - Winnipeg,2022-04-26,49.8951,-97.1384,6.0,8.1,10.0,0.8,0.069,2.9,4.0
WQ005,Assiniboine River,2022-04-26,49.884,-97.21,2.3,7.7,10.4,0.91,0.041,21.4,2.8
WQ006,Lake Manitoba,2022-04-26,50.85,-98.79,6.5,8.3,10.5,0.52,0.053,7.7,1.4
WQ007,Shoal Lake,2022-04-26,49.67,-95.35,-0.6,8.5,11.0,0.94,0.044,9.1,1.4
WQ008,Netley Marsh,2022-04-26,50.32,-96.81,2.8,7.9,11.8,0.72,0.038,9.2,3.3
WQ001,Lake Winnipeg North,2022-05-03,52.1234,-96.8765,12.7,8.2,6.6,0.88,0.051,11.1,2.6
WQ002,Lake Winnipeg South,2022-05-03,50.5432,-96.5432,11.5,8.3,9.7,0.78,0.113,11.2,1.1
WQ003,Red River - Selkirk,2022-05-03,50.1432,-96.8621,11.1,8.2,8.2,1.09,0.023,8.0,0.8
WQ004,Red River - Winnipeg,2022-05-03,49.8951,-97.1384,14.6,7.9,7.7,1.07,0.094,16.9,2.7
WQ005,Assiniboine River,2022-05-03,49.884,-97.21,11.5,8.0,8.6,0.75,0.068,12.8,2.6
